Sheet,ID,Species,Location,latitude,longitude,biomass,size,source,Institution
JNCC80s-2015,,Saccharina latissima,,54.72533,-5.748335,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,55.2115,-6.657493,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.39,-5.458331,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.348,-5.529672,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.71817,-5.797167,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.70941,-5.814831,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.49,-5.647501,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.70983,-5.811002,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.39967,-5.578006,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.39366,-5.578501,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.38017,-5.546838,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.44983,-5.63084,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.38995,-5.578381,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.45876,-5.555134,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.45876,-5.555134,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.49583,-5.639833,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.48883,-5.63867,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
JNCC80s-2015,,Saccharina latissima,,54.2762,-5.573606,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8016,DASSH
EMODnet2000s,,Saccharina latissima,,51.52602,-9.709876,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.62833,-9.87417,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.625,-10.17334,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.24167,-9.623337,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.04734,-9.491506,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.20833,-7.700004,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.15417,-7.680008,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.61872,-8.678227,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.57334,-8.459665,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.00408,-8.496973,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.00645,-8.505914,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.58558,-8.426827,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.408,-6.063205,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.40813,-6.063986,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.40823,-6.064929,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.40817,-6.063778,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.28598,-6.107189,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.40815,-6.061669,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,52.19285,-6.822367,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.40823,-6.064929,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,52.13575,-7.178547,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,52.17639,-6.824271,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.63834,-8.541999,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.70865,-10.17446,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.8345,-10.40383,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.77283,-10.5355,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.73967,-10.23632,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.77283,-10.5355,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.78034,-10.51116,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.73967,-10.23632,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.73967,-10.23583,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.738,-10.23533,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.7872,-10.32849,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.84616,-10.35767,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.20047,-7.714568,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.20843,-7.701403,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.1995,-7.715325,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.25179,-7.781584,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.25179,-7.781584,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.96883,-8.437164,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.96883,-8.437164,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.56725,-8.458621,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.66526,-8.784194,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.66526,-8.784194,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.64557,-8.776983,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.17195,-7.509184,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.24847,-9.629212,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.24847,-9.629212,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.24847,-9.629212,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.24847,-9.629212,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.24847,-9.629212,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.5528,-10.22638,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.27124,-9.206866,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.00285,-9.401673,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.82892,-9.976581,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,52.12235,-10.26565,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.08547,-4.766449,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.69578,-10.13806,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.13867,-9.205498,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.5007,-9.295654,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,52.12235,-10.26565,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.72167,-8.288328,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,52.12235,-10.26565,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.64617,-9.855497,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.655,-9.748339,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.655,-9.748339,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.64667,-9.85667,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.655,-9.748339,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.69305,-8.422952,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.61084,-8.546663,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.94292,-7.708772,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.6276,-8.525863,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.3731,-7.338444,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.66478,-8.78419,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.53053,-8.25455,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.23917,-7.833328,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.47145,-8.444047,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.47617,-8.440508,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.63025,-9.889711,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.62435,-9.993121,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.47145,-8.444047,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.47268,-10.01867,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.18055,-6.724825,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.21116,-6.66134,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.18095,-6.7236,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.24282,-6.354884,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.20858,-6.653031,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.11673,-4.527081,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.2205,-6.636169,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.18055,-6.724825,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.039,-6.102623,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.039,-6.102623,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.25849,-5.602946,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.25849,-5.602946,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.25849,-5.602946,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.25849,-5.602946,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.25849,-5.602946,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.26253,-5.601733,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.8487,-5.727097,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.8487,-5.727097,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.85147,-5.730688,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.24282,-6.354884,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.94987,-5.741621,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.25849,-5.602946,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.25849,-5.602946,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.41913,-5.601677,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.3921,-5.574666,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.39144,-5.57507,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.39144,-5.57507,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.86055,-5.762488,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.21978,-6.65541,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.24282,-6.354884,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.22252,-6.640842,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.22252,-6.640842,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.451,-5.628505,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.41913,-5.601677,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.3921,-5.574666,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.2086,-6.653095,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.26619,-6.173431,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.61977,-9.856235,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.62519,-9.855519,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.62062,-9.859564,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.62519,-9.855519,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.61838,-9.851686,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.61838,-9.851686,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.47117,-9.339163,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.64617,-9.855497,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.46486,-9.340094,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.76667,-9.833335,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.46486,-9.340094,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,52.12387,-10.26706,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.94989,-5.741622,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.29,-6.258616,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.39035,-5.567302,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.451,-5.628505,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.49047,-5.648361,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.49047,-5.648361,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.45085,-5.62968,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.40387,-5.630705,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.40387,-5.630705,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.40323,-5.580305,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.38883,-5.570329,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.38883,-5.570329,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.38883,-5.570329,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.39809,-5.613255,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.3772,-5.569966,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.3772,-5.569966,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.38838,-5.623157,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.40747,-5.619693,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.40747,-5.619693,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.4945,-5.645337,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.4945,-5.645337,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.45085,-5.62968,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.38437,-5.573361,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.15641,-9.074061,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.15641,-9.074061,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.73667,-5.244446,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.62103,-9.858776,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.62103,-9.858776,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.15035,-9.165333,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.59932,-9.747564,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.31328,-9.663211,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.62,-9.861662,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.59937,-9.747966,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,52.12944,-7.035693,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,52.13009,-6.93458,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.6446,-9.770945,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.15641,-9.074061,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.50092,-9.295662,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.28883,-6.115494,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.27341,-6.08781,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.50092,-9.295662,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.58581,-8.428956,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.622,-8.490004,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.56725,-8.459412,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.2909,-5.545181,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.97766,-5.958104,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.29319,-6.219718,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.2909,-5.545181,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,54.97766,-5.958104,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.29319,-6.219718,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,55.293,-6.2163,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.15644,-9.075818,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.33235,-9.637906,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,53.2569,-9.083006,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
EMODnet2000s,,Saccharina latissima,,51.755,-10.13534,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8018,
